deviation_factor,midpoint
1.0,"(17, 17)"
1.0,"(17, 18)"
1.0,"(17, 19)"
1.0,"(17, 20)"
1.0,"(17, 21)"
1.0,"(17, 22)"
1.0,"(18, 12)"
1.0,"(18, 13)"
1.0,"(18, 14)"
1.0,"(18, 15)"
1.0,"(18, 16)"
1.0,"(18, 17)"
1.0,"(18, 18)"
1.0,"(18, 19)"
1.0,"(18, 20)"
1.0,"(18, 21)"
1.0,"(18, 22)"
1.0,"(19, 12)"
1.0,"(19, 13)"
1.0,"(19, 14)"
1.0,"(19, 15)"
1.0,"(19, 16)"
1.0,"(19, 17)"
1.0,"(19, 18)"
1.0,"(19, 19)"
1.0,"(19, 20)"
1.0,"(19, 21)"
1.0,"(19, 22)"
1.0,"(20, 12)"
1.0,"(20, 13)"
1.0,"(20, 14)"
1.0,"(20, 15)"
1.0,"(20, 16)"
1.0,"(20, 17)"
1.0,"(20, 18)"
1.0,"(20, 19)"
1.0,"(20, 20)"
1.0,"(20, 21)"
1.0,"(20, 22)"
1.0,"(21, 12)"
1.0,"(21, 13)"
1.0,"(21, 14)"
1.0,"(21, 15)"
1.0,"(21, 16)"
1.0,"(21, 17)"
1.0,"(21, 18)"
1.0,"(21, 19)"
1.0,"(21, 20)"
1.0,"(21, 21)"
1.0,"(21, 22)"
1.0,"(22, 12)"
1.0,"(22, 13)"
1.0,"(22, 14)"
1.0,"(22, 15)"
1.0,"(22, 16)"
1.0,"(22, 17)"
1.0,"(22, 18)"
1.0,"(22, 19)"
1.0,"(22, 20)"
1.0,"(22, 21)"
1.0,"(22, 22)"
1.0,"(23, 12)"
1.0,"(23, 13)"
1.0,"(23, 14)"
1.0,"(23, 15)"
1.0,"(23, 16)"
1.0,"(23, 17)"
1.0,"(23, 18)"
1.0,"(23, 19)"
1.0,"(23, 20)"
1.0,"(23, 21)"
1.0,"(23, 22)"
1.0,"(24, 12)"
1.0,"(24, 13)"
1.0,"(24, 14)"
1.0,"(24, 15)"
1.0,"(24, 16)"
1.0,"(24, 17)"
1.0,"(24, 18)"
1.0,"(24, 19)"
1.0,"(24, 20)"
1.0,"(24, 21)"
1.0,"(24, 22)"
1.0,"(25, 12)"
1.0,"(25, 13)"
1.0,"(25, 14)"
1.0,"(25, 15)"
1.0,"(25, 16)"
1.0,"(25, 17)"
1.0,"(25, 18)"
1.0,"(25, 19)"
1.0,"(25, 20)"
1.0,"(25, 21)"
1.0,"(25, 22)"
1.0,"(26, 12)"
1.0,"(26, 13)"
1.0,"(26, 14)"
1.0,"(26, 15)"
1.0,"(26, 16)"
1.0,"(26, 17)"
1.0,"(26, 18)"
1.0,"(26, 19)"
1.0,"(26, 20)"
1.0,"(26, 21)"
1.0,"(26, 22)"
1.0,"(27, 12)"
1.0,"(27, 13)"
1.0,"(27, 14)"
1.0,"(27, 15)"
1.0,"(27, 16)"
1.0,"(27, 17)"
1.0,"(27, 18)"
1.0,"(27, 19)"
1.0,"(27, 20)"
1.0,"(27, 21)"
1.0,"(27, 22)"
1.0,"(28, 12)"
1.0,"(28, 13)"
1.0,"(28, 14)"
1.0,"(28, 15)"
1.0,"(28, 16)"
1.0,"(28, 17)"
1.0,"(28, 18)"
1.0,"(28, 19)"
1.0,"(28, 20)"
1.0,"(28, 21)"
1.0,"(28, 22)"
1.0,"(29, 12)"
1.0,"(29, 13)"
1.0,"(29, 14)"
1.0,"(29, 15)"
1.0,"(29, 16)"
1.0,"(29, 17)"
1.0,"(29, 18)"
1.0,"(29, 19)"
1.0,"(29, 20)"
1.0,"(29, 21)"
1.0,"(29, 22)"
1.0,"(30, 12)"
1.0,"(30, 13)"
1.0,"(30, 14)"
1.0,"(30, 15)"
1.0,"(30, 16)"
1.0,"(30, 17)"
1.0,"(30, 18)"
1.0,"(30, 19)"
1.0,"(30, 20)"
1.0,"(30, 21)"
1.0,"(30, 22)"
1.0,"(31, 12)"
1.0,"(31, 13)"
1.0,"(31, 14)"
1.0,"(31, 15)"
1.0,"(31, 16)"
1.0,"(31, 17)"
1.0,"(31, 18)"
1.0,"(31, 19)"
1.0,"(31, 20)"
1.0,"(31, 21)"
1.0,"(31, 22)"
1.04,"(9, 11)"
1.04,"(9, 23)"
1.04,"(10, 11)"
1.04,"(10, 23)"
1.04,"(11, 11)"
1.04,"(11, 23)"
1.04,"(12, 11)"
1.04,"(12, 23)"
1.04,"(13, 11)"
1.04,"(13, 23)"
1.04,"(14, 11)"
1.04,"(14, 23)"
1.04,"(15, 11)"
1.04,"(15, 23)"
1.04,"(16, 11)"
1.04,"(16, 23)"
1.04,"(17, 11)"
1.04,"(17, 23)"
1.04,"(18, 11)"
1.04,"(18, 23)"
1.04,"(19, 11)"
1.04,"(19, 23)"
1.04,"(20, 11)"
1.04,"(20, 23)"
1.04,"(21, 11)"
1.04,"(21, 23)"
1.04,"(22, 11)"
1.04,"(22, 23)"
1.04,"(23, 11)"
1.04,"(23, 23)"
1.04,"(24, 11)"
1.04,"(24, 23)"
1.04,"(25, 11)"
1.04,"(25, 23)"
1.04,"(26, 11)"
1.04,"(26, 23)"
1.04,"(27, 11)"
1.04,"(27, 23)"
1.04,"(28, 11)"
1.04,"(28, 23)"
1.04,"(29, 11)"
1.04,"(29, 23)"
1.04,"(30, 11)"
1.04,"(30, 23)"
1.04,"(31, 11)"
1.04,"(31, 23)"
1.08,"(9, 10)"
1.08,"(9, 24)"
1.08,"(10, 10)"
1.08,"(10, 24)"
1.08,"(11, 10)"
1.08,"(11, 24)"
1.08,"(12, 10)"
1.08,"(12, 24)"
1.08,"(13, 10)"
1.08,"(13, 24)"
1.08,"(14, 10)"
1.08,"(14, 24)"
1.08,"(15, 10)"
1.08,"(15, 24)"
1.08,"(16, 10)"
1.08,"(16, 24)"
1.08,"(17, 10)"
1.08,"(17, 24)"
1.08,"(18, 10)"
1.08,"(18, 24)"
1.08,"(19, 10)"
1.08,"(19, 24)"
1.08,"(20, 10)"
1.08,"(20, 24)"
1.08,"(21, 10)"
1.08,"(21, 24)"
1.08,"(22, 10)"
1.08,"(22, 24)"
1.08,"(23, 10)"
1.08,"(23, 24)"
1.08,"(24, 10)"
1.08,"(24, 24)"
1.08,"(25, 10)"
1.08,"(25, 24)"
1.08,"(26, 10)"
1.08,"(26, 24)"
1.08,"(27, 10)"
1.08,"(27, 24)"
1.08,"(28, 10)"
1.08,"(28, 24)"
1.08,"(29, 10)"
1.08,"(29, 24)"
1.08,"(30, 10)"
1.08,"(30, 24)"
1.08,"(31, 10)"
1.08,"(31, 24)"
1.12,"(9, 9)"
1.12,"(9, 25)"
1.12,"(10, 9)"
1.12,"(10, 25)"
1.12,"(11, 9)"
1.12,"(11, 25)"
1.12,"(12, 9)"
1.12,"(12, 25)"
1.12,"(13, 9)"
1.12,"(13, 25)"
1.12,"(14, 9)"
1.12,"(14, 25)"
1.12,"(15, 9)"
1.12,"(15, 25)"
1.12,"(16, 9)"
1.12,"(16, 25)"
1.12,"(17, 9)"
1.12,"(17, 25)"
1.12,"(18, 9)"
1.12,"(18, 25)"
1.12,"(19, 9)"
1.12,"(19, 25)"
1.12,"(20, 9)"
1.12,"(20, 25)"
1.12,"(21, 9)"
1.12,"(21, 25)"
1.12,"(22, 9)"
1.12,"(22, 25)"
1.12,"(23, 9)"
1.12,"(23, 25)"
1.12,"(24, 9)"
1.12,"(24, 25)"
1.12,"(25, 9)"
1.12,"(25, 25)"
1.12,"(26, 9)"
1.12,"(26, 25)"
1.12,"(27, 9)"
1.12,"(27, 25)"
1.12,"(28, 9)"
1.12,"(28, 25)"
1.12,"(29, 9)"
1.12,"(29, 25)"
1.12,"(30, 9)"
1.12,"(30, 25)"
1.12,"(31, 9)"
1.12,"(31, 25)"
1.16,"(9, 8)"
1.16,"(9, 26)"
1.16,"(10, 8)"
1.16,"(10, 26)"
1.16,"(11, 8)"
1.16,"(11, 26)"
1.16,"(12, 8)"
1.16,"(12, 26)"
1.16,"(13, 8)"
1.16,"(13, 26)"
1.16,"(14, 8)"
1.16,"(14, 26)"
1.16,"(15, 8)"
1.16,"(15, 26)"
1.16,"(16, 8)"
1.16,"(16, 26)"
1.16,"(17, 8)"
1.16,"(17, 26)"
1.16,"(18, 8)"
1.16,"(18, 26)"
1.16,"(19, 8)"
1.16,"(19, 26)"
1.16,"(20, 8)"
1.16,"(20, 26)"
1.16,"(21, 8)"
1.16,"(21, 26)"
1.16,"(22, 8)"
1.16,"(22, 26)"
1.16,"(23, 8)"
1.16,"(23, 26)"
1.16,"(24, 8)"
1.16,"(24, 26)"
1.16,"(25, 8)"
1.16,"(25, 26)"
1.16,"(26, 8)"
1.16,"(26, 26)"
1.16,"(27, 8)"
1.16,"(27, 26)"
1.16,"(28, 8)"
1.16,"(28, 26)"
1.16,"(29, 8)"
1.16,"(29, 26)"
1.16,"(30, 8)"
1.16,"(30, 26)"
1.16,"(31, 8)"
1.16,"(31, 26)"
1.2,"(9, 7)"
1.2,"(9, 27)"
1.2,"(10, 7)"
1.2,"(10, 27)"
1.2,"(11, 7)"
1.2,"(11, 27)"
1.2,"(12, 7)"
1.2,"(12, 27)"
1.2,"(13, 7)"
1.2,"(13, 27)"
1.2,"(14, 7)"
1.2,"(14, 27)"
1.2,"(15, 7)"
1.2,"(15, 27)"
1.2,"(16, 7)"
1.2,"(16, 27)"
1.2,"(17, 7)"
1.2,"(17, 27)"
1.2,"(18, 7)"
1.2,"(18, 27)"
1.2,"(19, 7)"
1.2,"(19, 27)"
1.2,"(20, 7)"
1.2,"(20, 27)"
1.2,"(21, 7)"
1.2,"(21, 27)"
1.2,"(22, 7)"
1.2,"(22, 27)"
1.2,"(23, 7)"
1.2,"(23, 27)"
1.2,"(24, 7)"
1.2,"(24, 27)"
1.2,"(25, 7)"
1.2,"(25, 27)"
1.2,"(26, 7)"
1.2,"(26, 27)"
1.2,"(27, 7)"
1.2,"(27, 27)"
1.2,"(28, 7)"
1.2,"(28, 27)"
1.2,"(29, 7)"
1.2,"(29, 27)"
1.2,"(30, 7)"
1.2,"(30, 27)"
1.2,"(31, 7)"
1.2,"(31, 27)"
1.24,"(9, 6)"
1.24,"(9, 28)"
1.24,"(10, 6)"
1.24,"(10, 28)"
1.24,"(11, 6)"
1.24,"(11, 28)"
1.24,"(12, 6)"
1.24,"(12, 28)"
1.24,"(13, 6)"
1.24,"(13, 28)"
1.24,"(14, 6)"
1.24,"(14, 28)"
1.24,"(15, 6)"
1.24,"(15, 28)"
1.24,"(16, 6)"
1.24,"(16, 28)"
1.24,"(17, 6)"
1.24,"(17, 28)"
1.24,"(18, 6)"
1.24,"(18, 28)"
1.24,"(19, 6)"
1.24,"(19, 28)"
1.24,"(20, 6)"
1.24,"(20, 28)"
1.24,"(21, 6)"
1.24,"(21, 28)"
1.24,"(22, 6)"
1.24,"(22, 28)"
1.24,"(23, 6)"
1.24,"(23, 28)"
1.24,"(24, 6)"
1.24,"(24, 28)"
1.24,"(25, 6)"
1.24,"(25, 28)"
1.24,"(26, 6)"
1.24,"(26, 28)"
1.24,"(27, 6)"
1.24,"(27, 28)"
1.24,"(28, 6)"
1.24,"(28, 28)"
1.24,"(29, 6)"
1.24,"(29, 28)"
1.24,"(30, 6)"
1.24,"(30, 28)"
1.24,"(31, 6)"
1.24,"(31, 28)"
1.29,"(9, 5)"
1.29,"(9, 29)"
1.29,"(10, 5)"
1.29,"(10, 29)"
1.29,"(11, 5)"
1.29,"(11, 29)"
1.29,"(12, 5)"
1.29,"(12, 29)"
1.29,"(13, 5)"
1.29,"(13, 29)"
1.29,"(14, 5)"
1.29,"(14, 29)"
1.29,"(15, 5)"
1.29,"(15, 29)"
1.29,"(16, 5)"
1.29,"(16, 29)"
1.29,"(17, 5)"
1.29,"(17, 29)"
1.29,"(18, 5)"
1.29,"(18, 29)"
1.29,"(19, 5)"
1.29,"(19, 29)"
1.29,"(20, 5)"
1.29,"(20, 29)"
1.29,"(21, 5)"
1.29,"(21, 29)"
1.29,"(22, 5)"
1.29,"(22, 29)"
1.29,"(23, 5)"
1.29,"(23, 29)"
1.29,"(24, 5)"
1.29,"(24, 29)"
1.29,"(25, 5)"
1.29,"(25, 29)"
1.29,"(26, 5)"
1.29,"(26, 29)"
1.29,"(27, 5)"
1.29,"(27, 29)"
1.29,"(28, 5)"
1.29,"(28, 29)"
1.29,"(29, 5)"
1.29,"(29, 29)"
1.29,"(30, 5)"
1.29,"(30, 29)"
1.29,"(31, 5)"
1.29,"(31, 29)"
1.33,"(9, 4)"
1.33,"(9, 30)"
1.33,"(10, 4)"
1.33,"(10, 30)"
1.33,"(11, 4)"
1.33,"(11, 30)"
1.33,"(12, 4)"
1.33,"(12, 30)"
1.33,"(13, 4)"
1.33,"(13, 30)"
1.33,"(14, 4)"
1.33,"(14, 30)"
1.33,"(15, 4)"
1.33,"(15, 30)"
1.33,"(16, 4)"
1.33,"(16, 30)"
1.33,"(17, 4)"
1.33,"(17, 30)"
1.33,"(18, 4)"
1.33,"(18, 30)"
1.33,"(19, 4)"
1.33,"(19, 30)"
1.33,"(20, 4)"
1.33,"(20, 30)"
1.33,"(21, 4)"
1.33,"(21, 30)"
1.33,"(22, 4)"
1.33,"(22, 30)"
1.33,"(23, 4)"
1.33,"(23, 30)"
1.33,"(24, 4)"
1.33,"(24, 30)"
1.33,"(25, 4)"
1.33,"(25, 30)"
1.33,"(26, 4)"
1.33,"(26, 30)"
1.33,"(27, 4)"
1.33,"(27, 30)"
1.33,"(28, 4)"
1.33,"(28, 30)"
1.33,"(29, 4)"
1.33,"(29, 30)"
1.33,"(30, 4)"
1.33,"(30, 30)"
1.33,"(31, 4)"
1.33,"(31, 30)"
1.37,"(9, 3)"
1.37,"(9, 31)"
1.37,"(10, 3)"
1.37,"(10, 31)"
1.37,"(11, 3)"
1.37,"(11, 31)"
1.37,"(12, 3)"
1.37,"(12, 31)"
1.37,"(13, 3)"
1.37,"(13, 31)"
1.37,"(14, 3)"
1.37,"(14, 31)"
1.37,"(15, 3)"
1.37,"(15, 31)"
1.37,"(16, 3)"
1.37,"(16, 31)"
1.37,"(17, 3)"
1.37,"(17, 31)"
1.37,"(18, 3)"
1.37,"(18, 31)"
1.37,"(19, 3)"
1.37,"(19, 31)"
1.37,"(20, 3)"
1.37,"(20, 31)"
1.37,"(21, 3)"
1.37,"(21, 31)"
1.37,"(22, 3)"
1.37,"(22, 31)"
1.37,"(23, 3)"
1.37,"(23, 31)"
1.37,"(24, 3)"
1.37,"(24, 31)"
1.37,"(25, 3)"
1.37,"(25, 31)"
1.37,"(26, 3)"
1.37,"(26, 31)"
1.37,"(27, 3)"
1.37,"(27, 31)"
1.37,"(28, 3)"
1.37,"(28, 31)"
1.37,"(29, 3)"
1.37,"(29, 31)"
1.37,"(30, 3)"
1.37,"(30, 31)"
1.37,"(31, 3)"
1.37,"(31, 31)"
1.41,"(9, 2)"
1.41,"(9, 32)"
1.41,"(10, 2)"
1.41,"(10, 32)"
1.41,"(11, 2)"
1.41,"(11, 32)"
1.41,"(12, 2)"
1.41,"(12, 32)"
1.41,"(13, 2)"
1.41,"(13, 32)"
1.41,"(14, 2)"
1.41,"(14, 32)"
1.41,"(15, 2)"
1.41,"(15, 32)"
1.41,"(16, 2)"
1.41,"(16, 32)"
1.41,"(17, 2)"
1.41,"(17, 32)"
1.41,"(18, 2)"
1.41,"(18, 32)"
1.41,"(19, 2)"
1.41,"(19, 32)"
1.41,"(20, 2)"
1.41,"(20, 32)"
1.41,"(21, 2)"
1.41,"(21, 32)"
1.41,"(22, 2)"
1.41,"(22, 32)"
1.41,"(23, 2)"
1.41,"(23, 32)"
1.41,"(24, 2)"
1.41,"(24, 32)"
1.41,"(25, 2)"
1.41,"(25, 32)"
1.41,"(26, 2)"
1.41,"(26, 32)"
1.41,"(27, 2)"
1.41,"(27, 32)"
1.41,"(28, 2)"
1.41,"(28, 32)"
1.41,"(29, 2)"
1.41,"(29, 32)"
1.41,"(30, 2)"
1.41,"(30, 32)"
1.41,"(31, 2)"
1.41,"(31, 32)"
1.45,"(9, 1)"
1.45,"(9, 33)"
1.45,"(10, 1)"
1.45,"(10, 33)"
1.45,"(11, 1)"
1.45,"(11, 33)"
1.45,"(12, 1)"
1.45,"(12, 33)"
1.45,"(13, 1)"
1.45,"(13, 33)"
1.45,"(14, 1)"
1.45,"(14, 33)"
1.45,"(15, 1)"
1.45,"(15, 33)"
1.45,"(16, 1)"
1.45,"(16, 33)"
1.45,"(17, 1)"
1.45,"(17, 33)"
1.45,"(18, 1)"
1.45,"(18, 33)"
1.45,"(19, 1)"
1.45,"(19, 33)"
1.45,"(20, 1)"
1.45,"(20, 33)"
1.45,"(21, 1)"
1.45,"(21, 33)"
1.45,"(22, 1)"
1.45,"(22, 33)"
1.45,"(23, 1)"
1.45,"(23, 33)"
1.45,"(24, 1)"
1.45,"(24, 33)"
1.45,"(25, 1)"
1.45,"(25, 33)"
1.45,"(26, 1)"
1.45,"(26, 33)"
1.45,"(27, 1)"
1.45,"(27, 33)"
1.45,"(28, 1)"
1.45,"(28, 33)"
1.45,"(29, 1)"
1.45,"(29, 33)"
1.45,"(30, 1)"
1.45,"(30, 33)"
1.45,"(31, 1)"
1.45,"(31, 33)"
1.49,"(9, 0)"
1.49,"(9, 34)"
1.49,"(10, 0)"
1.49,"(10, 34)"
1.49,"(11, 0)"
1.49,"(11, 34)"
1.49,"(12, 0)"
1.49,"(12, 34)"
1.49,"(13, 0)"
1.49,"(13, 34)"
1.49,"(14, 0)"
1.49,"(14, 34)"
1.49,"(15, 0)"
1.49,"(15, 34)"
1.49,"(16, 0)"
1.49,"(16, 34)"
1.49,"(17, 0)"
1.49,"(17, 34)"
1.49,"(18, 0)"
1.49,"(18, 34)"
1.49,"(19, 0)"
1.49,"(19, 34)"
1.49,"(20, 0)"
1.49,"(20, 34)"
1.49,"(21, 0)"
1.49,"(21, 34)"
1.49,"(22, 0)"
1.49,"(22, 34)"
1.49,"(23, 0)"
1.49,"(23, 34)"
1.49,"(24, 0)"
1.49,"(24, 34)"
1.49,"(25, 0)"
1.49,"(25, 34)"
1.49,"(26, 0)"
1.49,"(26, 34)"
1.49,"(27, 0)"
1.49,"(27, 34)"
1.49,"(28, 0)"
1.49,"(28, 34)"
1.49,"(29, 0)"
1.49,"(29, 34)"
1.49,"(30, 0)"
1.49,"(30, 34)"
1.49,"(31, 0)"
1.49,"(31, 34)"
1.53,"(9, 35)"
1.53,"(10, 35)"
1.53,"(11, 35)"
1.53,"(12, 35)"
1.53,"(13, 35)"
1.53,"(14, 35)"
1.53,"(15, 35)"
1.53,"(16, 35)"
1.53,"(17, 35)"
1.53,"(18, 35)"
1.53,"(19, 35)"
1.53,"(20, 35)"
1.53,"(21, 35)"
1.53,"(22, 35)"
1.53,"(23, 35)"
1.53,"(24, 35)"
1.53,"(25, 35)"
1.53,"(26, 35)"
1.53,"(27, 35)"
1.53,"(28, 35)"
1.53,"(29, 35)"
1.53,"(30, 35)"
1.53,"(31, 35)"
1.57,"(9, 36)"
1.57,"(10, 36)"
1.57,"(11, 36)"
1.57,"(12, 36)"
1.57,"(13, 36)"
1.57,"(14, 36)"
1.57,"(15, 36)"
1.57,"(16, 36)"
1.57,"(17, 36)"
1.57,"(18, 36)"
1.57,"(19, 36)"
1.57,"(20, 36)"
1.57,"(21, 36)"
1.57,"(22, 36)"
1.57,"(23, 36)"
1.57,"(24, 36)"
1.57,"(25, 36)"
1.57,"(26, 36)"
1.57,"(27, 36)"
1.57,"(28, 36)"
1.57,"(29, 36)"
1.57,"(30, 36)"
1.57,"(31, 36)"
1.61,"(9, 37)"
1.61,"(10, 37)"
1.61,"(11, 37)"
1.61,"(12, 37)"
1.61,"(13, 37)"
1.61,"(14, 37)"
1.61,"(15, 37)"
1.61,"(16, 37)"
1.61,"(17, 37)"
1.61,"(18, 37)"
1.61,"(19, 37)"
1.61,"(20, 37)"
1.61,"(21, 37)"
1.61,"(22, 37)"
1.61,"(23, 37)"
1.61,"(24, 37)"
1.61,"(25, 37)"
1.61,"(26, 37)"
1.61,"(27, 37)"
1.61,"(28, 37)"
1.61,"(29, 37)"
1.61,"(30, 37)"
1.61,"(31, 37)"
1.65,"(9, 38)"
1.65,"(10, 38)"
1.65,"(11, 38)"
1.65,"(12, 38)"
1.65,"(13, 38)"
1.65,"(14, 38)"
1.65,"(15, 38)"
1.65,"(16, 38)"
1.65,"(17, 38)"
1.65,"(18, 38)"
1.65,"(19, 38)"
1.65,"(20, 38)"
1.65,"(21, 38)"
1.65,"(22, 38)"
1.65,"(23, 38)"
1.65,"(24, 38)"
1.65,"(25, 38)"
1.65,"(26, 38)"
1.65,"(27, 38)"
1.65,"(28, 38)"
1.65,"(29, 38)"
1.65,"(30, 38)"
1.65,"(31, 38)"
1.69,"(9, 39)"
1.69,"(10, 39)"
1.69,"(11, 39)"
1.69,"(12, 39)"
1.69,"(13, 39)"
1.69,"(14, 39)"
1.69,"(15, 39)"
1.69,"(16, 39)"
1.69,"(17, 39)"
1.69,"(18, 39)"
1.69,"(19, 39)"
1.69,"(20, 39)"
1.69,"(21, 39)"
1.69,"(22, 39)"
1.69,"(23, 39)"
1.69,"(24, 39)"
1.69,"(25, 39)"
1.69,"(26, 39)"
1.69,"(27, 39)"
1.69,"(28, 39)"
1.69,"(29, 39)"
1.69,"(30, 39)"
1.69,"(31, 39)"
