deviation_factor,midpoint
1.0,"(15, 15)"
1.0,"(15, 16)"
1.0,"(15, 17)"
1.0,"(15, 18)"
1.0,"(15, 19)"
1.0,"(15, 20)"
1.0,"(15, 21)"
1.0,"(15, 22)"
1.0,"(15, 23)"
1.0,"(15, 24)"
1.0,"(15, 25)"
1.0,"(15, 26)"
1.0,"(16, 12)"
1.0,"(16, 13)"
1.0,"(16, 14)"
1.0,"(16, 15)"
1.0,"(16, 16)"
1.0,"(16, 17)"
1.0,"(16, 18)"
1.0,"(16, 19)"
1.0,"(16, 20)"
1.0,"(16, 21)"
1.0,"(16, 22)"
1.0,"(16, 23)"
1.0,"(16, 24)"
1.0,"(16, 25)"
1.0,"(16, 26)"
1.0,"(17, 12)"
1.0,"(17, 13)"
1.0,"(17, 14)"
1.0,"(17, 15)"
1.0,"(17, 16)"
1.0,"(17, 17)"
1.0,"(17, 18)"
1.0,"(17, 19)"
1.0,"(17, 20)"
1.0,"(17, 21)"
1.0,"(17, 22)"
1.0,"(17, 23)"
1.0,"(17, 24)"
1.0,"(17, 25)"
1.0,"(17, 26)"
1.0,"(18, 12)"
1.0,"(18, 13)"
1.0,"(18, 14)"
1.0,"(18, 15)"
1.0,"(18, 16)"
1.0,"(18, 17)"
1.0,"(18, 18)"
1.0,"(18, 19)"
1.0,"(18, 20)"
1.0,"(18, 21)"
1.0,"(18, 22)"
1.0,"(18, 23)"
1.0,"(18, 24)"
1.0,"(18, 25)"
1.0,"(18, 26)"
1.0,"(19, 12)"
1.0,"(19, 13)"
1.0,"(19, 14)"
1.0,"(19, 15)"
1.0,"(19, 16)"
1.0,"(19, 17)"
1.0,"(19, 18)"
1.0,"(19, 19)"
1.0,"(19, 20)"
1.0,"(19, 21)"
1.0,"(19, 22)"
1.0,"(19, 23)"
1.0,"(19, 24)"
1.0,"(19, 25)"
1.0,"(19, 26)"
1.0,"(20, 12)"
1.0,"(20, 13)"
1.0,"(20, 14)"
1.0,"(20, 15)"
1.0,"(20, 16)"
1.0,"(20, 17)"
1.0,"(20, 18)"
1.0,"(20, 19)"
1.0,"(20, 20)"
1.0,"(20, 21)"
1.0,"(20, 22)"
1.0,"(20, 23)"
1.0,"(20, 24)"
1.0,"(20, 25)"
1.0,"(20, 26)"
1.0,"(21, 12)"
1.0,"(21, 13)"
1.0,"(21, 14)"
1.0,"(21, 15)"
1.0,"(21, 16)"
1.0,"(21, 17)"
1.0,"(21, 18)"
1.0,"(21, 19)"
1.0,"(21, 20)"
1.0,"(21, 21)"
1.0,"(21, 22)"
1.0,"(21, 23)"
1.0,"(21, 24)"
1.0,"(21, 25)"
1.0,"(21, 26)"
1.0,"(22, 12)"
1.0,"(22, 13)"
1.0,"(22, 14)"
1.0,"(22, 15)"
1.0,"(22, 16)"
1.0,"(22, 17)"
1.0,"(22, 18)"
1.0,"(22, 19)"
1.0,"(22, 20)"
1.0,"(22, 21)"
1.0,"(22, 22)"
1.0,"(22, 23)"
1.0,"(22, 24)"
1.0,"(22, 25)"
1.0,"(22, 26)"
1.0,"(23, 12)"
1.0,"(23, 13)"
1.0,"(23, 14)"
1.0,"(23, 15)"
1.0,"(23, 16)"
1.0,"(23, 17)"
1.0,"(23, 18)"
1.0,"(23, 19)"
1.0,"(23, 20)"
1.0,"(23, 21)"
1.0,"(23, 22)"
1.0,"(23, 23)"
1.0,"(23, 24)"
1.0,"(23, 25)"
1.0,"(23, 26)"
1.0,"(24, 12)"
1.0,"(24, 13)"
1.0,"(24, 14)"
1.0,"(24, 15)"
1.0,"(24, 16)"
1.0,"(24, 17)"
1.0,"(24, 18)"
1.0,"(24, 19)"
1.0,"(24, 20)"
1.0,"(24, 21)"
1.0,"(24, 22)"
1.0,"(24, 23)"
1.0,"(24, 24)"
1.0,"(24, 25)"
1.0,"(24, 26)"
1.0,"(25, 12)"
1.0,"(25, 13)"
1.0,"(25, 14)"
1.0,"(25, 15)"
1.0,"(25, 16)"
1.0,"(25, 17)"
1.0,"(25, 18)"
1.0,"(25, 19)"
1.0,"(25, 20)"
1.0,"(25, 21)"
1.0,"(25, 22)"
1.0,"(25, 23)"
1.0,"(25, 24)"
1.0,"(25, 25)"
1.0,"(25, 26)"
1.0,"(26, 12)"
1.0,"(26, 13)"
1.0,"(26, 14)"
1.0,"(26, 15)"
1.0,"(26, 16)"
1.0,"(26, 17)"
1.0,"(26, 18)"
1.0,"(26, 19)"
1.0,"(26, 20)"
1.0,"(26, 21)"
1.0,"(26, 22)"
1.0,"(26, 23)"
1.0,"(26, 24)"
1.0,"(26, 25)"
1.0,"(26, 26)"
1.0,"(27, 12)"
1.0,"(27, 13)"
1.0,"(27, 14)"
1.0,"(27, 15)"
1.0,"(27, 16)"
1.0,"(27, 17)"
1.0,"(27, 18)"
1.0,"(27, 19)"
1.0,"(27, 20)"
1.0,"(27, 21)"
1.0,"(27, 22)"
1.0,"(27, 23)"
1.0,"(27, 24)"
1.0,"(27, 25)"
1.0,"(27, 26)"
1.0,"(28, 12)"
1.0,"(28, 13)"
1.0,"(28, 14)"
1.0,"(28, 15)"
1.0,"(28, 16)"
1.0,"(28, 17)"
1.0,"(28, 18)"
1.0,"(28, 19)"
1.0,"(28, 20)"
1.0,"(28, 21)"
1.0,"(28, 22)"
1.0,"(28, 23)"
1.0,"(28, 24)"
1.0,"(28, 25)"
1.0,"(28, 26)"
1.0,"(29, 12)"
1.0,"(29, 13)"
1.0,"(29, 14)"
1.0,"(29, 15)"
1.0,"(29, 16)"
1.0,"(29, 17)"
1.0,"(29, 18)"
1.0,"(29, 19)"
1.0,"(29, 20)"
1.0,"(29, 21)"
1.0,"(29, 22)"
1.0,"(29, 23)"
1.0,"(29, 24)"
1.0,"(29, 25)"
1.0,"(29, 26)"
1.0,"(30, 12)"
1.0,"(30, 13)"
1.0,"(30, 14)"
1.0,"(30, 15)"
1.0,"(30, 16)"
1.0,"(30, 17)"
1.0,"(30, 18)"
1.0,"(30, 19)"
1.0,"(30, 20)"
1.0,"(30, 21)"
1.0,"(30, 22)"
1.0,"(30, 23)"
1.0,"(30, 24)"
1.0,"(30, 25)"
1.0,"(30, 26)"
1.0,"(31, 12)"
1.0,"(31, 13)"
1.0,"(31, 14)"
1.0,"(31, 15)"
1.0,"(31, 16)"
1.0,"(31, 17)"
1.0,"(31, 18)"
1.0,"(31, 19)"
1.0,"(31, 20)"
1.0,"(31, 21)"
1.0,"(31, 22)"
1.0,"(31, 23)"
1.0,"(31, 24)"
1.0,"(31, 25)"
1.0,"(31, 26)"
1.04,"(9, 11)"
1.04,"(9, 27)"
1.04,"(10, 11)"
1.04,"(10, 27)"
1.04,"(11, 11)"
1.04,"(11, 27)"
1.04,"(12, 11)"
1.04,"(12, 27)"
1.04,"(13, 11)"
1.04,"(13, 27)"
1.04,"(14, 11)"
1.04,"(14, 27)"
1.04,"(15, 11)"
1.04,"(15, 27)"
1.04,"(16, 11)"
1.04,"(16, 27)"
1.04,"(17, 11)"
1.04,"(17, 27)"
1.04,"(18, 11)"
1.04,"(18, 27)"
1.04,"(19, 11)"
1.04,"(19, 27)"
1.04,"(20, 11)"
1.04,"(20, 27)"
1.04,"(21, 11)"
1.04,"(21, 27)"
1.04,"(22, 11)"
1.04,"(22, 27)"
1.04,"(23, 11)"
1.04,"(23, 27)"
1.04,"(24, 11)"
1.04,"(24, 27)"
1.04,"(25, 11)"
1.04,"(25, 27)"
1.04,"(26, 11)"
1.04,"(26, 27)"
1.04,"(27, 11)"
1.04,"(27, 27)"
1.04,"(28, 11)"
1.04,"(28, 27)"
1.04,"(29, 11)"
1.04,"(29, 27)"
1.04,"(30, 11)"
1.04,"(30, 27)"
1.04,"(31, 11)"
1.04,"(31, 27)"
1.08,"(9, 10)"
1.08,"(9, 28)"
1.08,"(10, 10)"
1.08,"(10, 28)"
1.08,"(11, 10)"
1.08,"(11, 28)"
1.08,"(12, 10)"
1.08,"(12, 28)"
1.08,"(13, 10)"
1.08,"(13, 28)"
1.08,"(14, 10)"
1.08,"(14, 28)"
1.08,"(15, 10)"
1.08,"(15, 28)"
1.08,"(16, 10)"
1.08,"(16, 28)"
1.08,"(17, 10)"
1.08,"(17, 28)"
1.08,"(18, 10)"
1.08,"(18, 28)"
1.08,"(19, 10)"
1.08,"(19, 28)"
1.08,"(20, 10)"
1.08,"(20, 28)"
1.08,"(21, 10)"
1.08,"(21, 28)"
1.08,"(22, 10)"
1.08,"(22, 28)"
1.08,"(23, 10)"
1.08,"(23, 28)"
1.08,"(24, 10)"
1.08,"(24, 28)"
1.08,"(25, 10)"
1.08,"(25, 28)"
1.08,"(26, 10)"
1.08,"(26, 28)"
1.08,"(27, 10)"
1.08,"(27, 28)"
1.08,"(28, 10)"
1.08,"(28, 28)"
1.08,"(29, 10)"
1.08,"(29, 28)"
1.08,"(30, 10)"
1.08,"(30, 28)"
1.08,"(31, 10)"
1.08,"(31, 28)"
1.11,"(9, 9)"
1.11,"(9, 29)"
1.11,"(10, 9)"
1.11,"(10, 29)"
1.11,"(11, 9)"
1.11,"(11, 29)"
1.11,"(12, 9)"
1.11,"(12, 29)"
1.11,"(13, 9)"
1.11,"(13, 29)"
1.11,"(14, 9)"
1.11,"(14, 29)"
1.11,"(15, 9)"
1.11,"(15, 29)"
1.11,"(16, 9)"
1.11,"(16, 29)"
1.11,"(17, 9)"
1.11,"(17, 29)"
1.11,"(18, 9)"
1.11,"(18, 29)"
1.11,"(19, 9)"
1.11,"(19, 29)"
1.11,"(20, 9)"
1.11,"(20, 29)"
1.11,"(21, 9)"
1.11,"(21, 29)"
1.11,"(22, 9)"
1.11,"(22, 29)"
1.11,"(23, 9)"
1.11,"(23, 29)"
1.11,"(24, 9)"
1.11,"(24, 29)"
1.11,"(25, 9)"
1.11,"(25, 29)"
1.11,"(26, 9)"
1.11,"(26, 29)"
1.11,"(27, 9)"
1.11,"(27, 29)"
1.11,"(28, 9)"
1.11,"(28, 29)"
1.11,"(29, 9)"
1.11,"(29, 29)"
1.11,"(30, 9)"
1.11,"(30, 29)"
1.11,"(31, 9)"
1.11,"(31, 29)"
1.15,"(9, 8)"
1.15,"(9, 30)"
1.15,"(10, 8)"
1.15,"(10, 30)"
1.15,"(11, 8)"
1.15,"(11, 30)"
1.15,"(12, 8)"
1.15,"(12, 30)"
1.15,"(13, 8)"
1.15,"(13, 30)"
1.15,"(14, 8)"
1.15,"(14, 30)"
1.15,"(15, 8)"
1.15,"(15, 30)"
1.15,"(16, 8)"
1.15,"(16, 30)"
1.15,"(17, 8)"
1.15,"(17, 30)"
1.15,"(18, 8)"
1.15,"(18, 30)"
1.15,"(19, 8)"
1.15,"(19, 30)"
1.15,"(20, 8)"
1.15,"(20, 30)"
1.15,"(21, 8)"
1.15,"(21, 30)"
1.15,"(22, 8)"
1.15,"(22, 30)"
1.15,"(23, 8)"
1.15,"(23, 30)"
1.15,"(24, 8)"
1.15,"(24, 30)"
1.15,"(25, 8)"
1.15,"(25, 30)"
1.15,"(26, 8)"
1.15,"(26, 30)"
1.15,"(27, 8)"
1.15,"(27, 30)"
1.15,"(28, 8)"
1.15,"(28, 30)"
1.15,"(29, 8)"
1.15,"(29, 30)"
1.15,"(30, 8)"
1.15,"(30, 30)"
1.15,"(31, 8)"
1.15,"(31, 30)"
1.19,"(9, 7)"
1.19,"(9, 31)"
1.19,"(10, 7)"
1.19,"(10, 31)"
1.19,"(11, 7)"
1.19,"(11, 31)"
1.19,"(12, 7)"
1.19,"(12, 31)"
1.19,"(13, 7)"
1.19,"(13, 31)"
1.19,"(14, 7)"
1.19,"(14, 31)"
1.19,"(15, 7)"
1.19,"(15, 31)"
1.19,"(16, 7)"
1.19,"(16, 31)"
1.19,"(17, 7)"
1.19,"(17, 31)"
1.19,"(18, 7)"
1.19,"(18, 31)"
1.19,"(19, 7)"
1.19,"(19, 31)"
1.19,"(20, 7)"
1.19,"(20, 31)"
1.19,"(21, 7)"
1.19,"(21, 31)"
1.19,"(22, 7)"
1.19,"(22, 31)"
1.19,"(23, 7)"
1.19,"(23, 31)"
1.19,"(24, 7)"
1.19,"(24, 31)"
1.19,"(25, 7)"
1.19,"(25, 31)"
1.19,"(26, 7)"
1.19,"(26, 31)"
1.19,"(27, 7)"
1.19,"(27, 31)"
1.19,"(28, 7)"
1.19,"(28, 31)"
1.19,"(29, 7)"
1.19,"(29, 31)"
1.19,"(30, 7)"
1.19,"(30, 31)"
1.19,"(31, 7)"
1.19,"(31, 31)"
1.23,"(9, 6)"
1.23,"(9, 32)"
1.23,"(10, 6)"
1.23,"(10, 32)"
1.23,"(11, 6)"
1.23,"(11, 32)"
1.23,"(12, 6)"
1.23,"(12, 32)"
1.23,"(13, 6)"
1.23,"(13, 32)"
1.23,"(14, 6)"
1.23,"(14, 32)"
1.23,"(15, 6)"
1.23,"(15, 32)"
1.23,"(16, 6)"
1.23,"(16, 32)"
1.23,"(17, 6)"
1.23,"(17, 32)"
1.23,"(18, 6)"
1.23,"(18, 32)"
1.23,"(19, 6)"
1.23,"(19, 32)"
1.23,"(20, 6)"
1.23,"(20, 32)"
1.23,"(21, 6)"
1.23,"(21, 32)"
1.23,"(22, 6)"
1.23,"(22, 32)"
1.23,"(23, 6)"
1.23,"(23, 32)"
1.23,"(24, 6)"
1.23,"(24, 32)"
1.23,"(25, 6)"
1.23,"(25, 32)"
1.23,"(26, 6)"
1.23,"(26, 32)"
1.23,"(27, 6)"
1.23,"(27, 32)"
1.23,"(28, 6)"
1.23,"(28, 32)"
1.23,"(29, 6)"
1.23,"(29, 32)"
1.23,"(30, 6)"
1.23,"(30, 32)"
1.23,"(31, 6)"
1.23,"(31, 32)"
1.26,"(9, 5)"
1.26,"(9, 33)"
1.26,"(10, 5)"
1.26,"(10, 33)"
1.26,"(11, 5)"
1.26,"(11, 33)"
1.26,"(12, 5)"
1.26,"(12, 33)"
1.26,"(13, 5)"
1.26,"(13, 33)"
1.26,"(14, 5)"
1.26,"(14, 33)"
1.26,"(15, 5)"
1.26,"(15, 33)"
1.26,"(16, 5)"
1.26,"(16, 33)"
1.26,"(17, 5)"
1.26,"(17, 33)"
1.26,"(18, 5)"
1.26,"(18, 33)"
1.26,"(19, 5)"
1.26,"(19, 33)"
1.26,"(20, 5)"
1.26,"(20, 33)"
1.26,"(21, 5)"
1.26,"(21, 33)"
1.26,"(22, 5)"
1.26,"(22, 33)"
1.26,"(23, 5)"
1.26,"(23, 33)"
1.26,"(24, 5)"
1.26,"(24, 33)"
1.26,"(25, 5)"
1.26,"(25, 33)"
1.26,"(26, 5)"
1.26,"(26, 33)"
1.26,"(27, 5)"
1.26,"(27, 33)"
1.26,"(28, 5)"
1.26,"(28, 33)"
1.26,"(29, 5)"
1.26,"(29, 33)"
1.26,"(30, 5)"
1.26,"(30, 33)"
1.26,"(31, 5)"
1.26,"(31, 33)"
1.3,"(9, 4)"
1.3,"(9, 34)"
1.3,"(10, 4)"
1.3,"(10, 34)"
1.3,"(11, 4)"
1.3,"(11, 34)"
1.3,"(12, 4)"
1.3,"(12, 34)"
1.3,"(13, 4)"
1.3,"(13, 34)"
1.3,"(14, 4)"
1.3,"(14, 34)"
1.3,"(15, 4)"
1.3,"(15, 34)"
1.3,"(16, 4)"
1.3,"(16, 34)"
1.3,"(17, 4)"
1.3,"(17, 34)"
1.3,"(18, 4)"
1.3,"(18, 34)"
1.3,"(19, 4)"
1.3,"(19, 34)"
1.3,"(20, 4)"
1.3,"(20, 34)"
1.3,"(21, 4)"
1.3,"(21, 34)"
1.3,"(22, 4)"
1.3,"(22, 34)"
1.3,"(23, 4)"
1.3,"(23, 34)"
1.3,"(24, 4)"
1.3,"(24, 34)"
1.3,"(25, 4)"
1.3,"(25, 34)"
1.3,"(26, 4)"
1.3,"(26, 34)"
1.3,"(27, 4)"
1.3,"(27, 34)"
1.3,"(28, 4)"
1.3,"(28, 34)"
1.3,"(29, 4)"
1.3,"(29, 34)"
1.3,"(30, 4)"
1.3,"(30, 34)"
1.3,"(31, 4)"
1.3,"(31, 34)"
1.34,"(9, 3)"
1.34,"(9, 35)"
1.34,"(10, 3)"
1.34,"(10, 35)"
1.34,"(11, 3)"
1.34,"(11, 35)"
1.34,"(12, 3)"
1.34,"(12, 35)"
1.34,"(13, 3)"
1.34,"(13, 35)"
1.34,"(14, 3)"
1.34,"(14, 35)"
1.34,"(15, 3)"
1.34,"(15, 35)"
1.34,"(16, 3)"
1.34,"(16, 35)"
1.34,"(17, 3)"
1.34,"(17, 35)"
1.34,"(18, 3)"
1.34,"(18, 35)"
1.34,"(19, 3)"
1.34,"(19, 35)"
1.34,"(20, 3)"
1.34,"(20, 35)"
1.34,"(21, 3)"
1.34,"(21, 35)"
1.34,"(22, 3)"
1.34,"(22, 35)"
1.34,"(23, 3)"
1.34,"(23, 35)"
1.34,"(24, 3)"
1.34,"(24, 35)"
1.34,"(25, 3)"
1.34,"(25, 35)"
1.34,"(26, 3)"
1.34,"(26, 35)"
1.34,"(27, 3)"
1.34,"(27, 35)"
1.34,"(28, 3)"
1.34,"(28, 35)"
1.34,"(29, 3)"
1.34,"(29, 35)"
1.34,"(30, 3)"
1.34,"(30, 35)"
1.34,"(31, 3)"
1.34,"(31, 35)"
1.38,"(9, 2)"
1.38,"(9, 36)"
1.38,"(10, 2)"
1.38,"(10, 36)"
1.38,"(11, 2)"
1.38,"(11, 36)"
1.38,"(12, 2)"
1.38,"(12, 36)"
1.38,"(13, 2)"
1.38,"(13, 36)"
1.38,"(14, 2)"
1.38,"(14, 36)"
1.38,"(15, 2)"
1.38,"(15, 36)"
1.38,"(16, 2)"
1.38,"(16, 36)"
1.38,"(17, 2)"
1.38,"(17, 36)"
1.38,"(18, 2)"
1.38,"(18, 36)"
1.38,"(19, 2)"
1.38,"(19, 36)"
1.38,"(20, 2)"
1.38,"(20, 36)"
1.38,"(21, 2)"
1.38,"(21, 36)"
1.38,"(22, 2)"
1.38,"(22, 36)"
1.38,"(23, 2)"
1.38,"(23, 36)"
1.38,"(24, 2)"
1.38,"(24, 36)"
1.38,"(25, 2)"
1.38,"(25, 36)"
1.38,"(26, 2)"
1.38,"(26, 36)"
1.38,"(27, 2)"
1.38,"(27, 36)"
1.38,"(28, 2)"
1.38,"(28, 36)"
1.38,"(29, 2)"
1.38,"(29, 36)"
1.38,"(30, 2)"
1.38,"(30, 36)"
1.38,"(31, 2)"
1.38,"(31, 36)"
1.42,"(9, 1)"
1.42,"(9, 37)"
1.42,"(10, 1)"
1.42,"(10, 37)"
1.42,"(11, 1)"
1.42,"(11, 37)"
1.42,"(12, 1)"
1.42,"(12, 37)"
1.42,"(13, 1)"
1.42,"(13, 37)"
1.42,"(14, 1)"
1.42,"(14, 37)"
1.42,"(15, 1)"
1.42,"(15, 37)"
1.42,"(16, 1)"
1.42,"(16, 37)"
1.42,"(17, 1)"
1.42,"(17, 37)"
1.42,"(18, 1)"
1.42,"(18, 37)"
1.42,"(19, 1)"
1.42,"(19, 37)"
1.42,"(20, 1)"
1.42,"(20, 37)"
1.42,"(21, 1)"
1.42,"(21, 37)"
1.42,"(22, 1)"
1.42,"(22, 37)"
1.42,"(23, 1)"
1.42,"(23, 37)"
1.42,"(24, 1)"
1.42,"(24, 37)"
1.42,"(25, 1)"
1.42,"(25, 37)"
1.42,"(26, 1)"
1.42,"(26, 37)"
1.42,"(27, 1)"
1.42,"(27, 37)"
1.42,"(28, 1)"
1.42,"(28, 37)"
1.42,"(29, 1)"
1.42,"(29, 37)"
1.42,"(30, 1)"
1.42,"(30, 37)"
1.42,"(31, 1)"
1.42,"(31, 37)"
1.45,"(9, 0)"
1.45,"(9, 38)"
1.45,"(10, 0)"
1.45,"(10, 38)"
1.45,"(11, 0)"
1.45,"(11, 38)"
1.45,"(12, 0)"
1.45,"(12, 38)"
1.45,"(13, 0)"
1.45,"(13, 38)"
1.45,"(14, 0)"
1.45,"(14, 38)"
1.45,"(15, 0)"
1.45,"(15, 38)"
1.45,"(16, 0)"
1.45,"(16, 38)"
1.45,"(17, 0)"
1.45,"(17, 38)"
1.45,"(18, 0)"
1.45,"(18, 38)"
1.45,"(19, 0)"
1.45,"(19, 38)"
1.45,"(20, 0)"
1.45,"(20, 38)"
1.45,"(21, 0)"
1.45,"(21, 38)"
1.45,"(22, 0)"
1.45,"(22, 38)"
1.45,"(23, 0)"
1.45,"(23, 38)"
1.45,"(24, 0)"
1.45,"(24, 38)"
1.45,"(25, 0)"
1.45,"(25, 38)"
1.45,"(26, 0)"
1.45,"(26, 38)"
1.45,"(27, 0)"
1.45,"(27, 38)"
1.45,"(28, 0)"
1.45,"(28, 38)"
1.45,"(29, 0)"
1.45,"(29, 38)"
1.45,"(30, 0)"
1.45,"(30, 38)"
1.45,"(31, 0)"
1.45,"(31, 38)"
1.49,"(9, 39)"
1.49,"(10, 39)"
1.49,"(11, 39)"
1.49,"(12, 39)"
1.49,"(13, 39)"
1.49,"(14, 39)"
1.49,"(15, 39)"
1.49,"(16, 39)"
1.49,"(17, 39)"
1.49,"(18, 39)"
1.49,"(19, 39)"
1.49,"(20, 39)"
1.49,"(21, 39)"
1.49,"(22, 39)"
1.49,"(23, 39)"
1.49,"(24, 39)"
1.49,"(25, 39)"
1.49,"(26, 39)"
1.49,"(27, 39)"
1.49,"(28, 39)"
1.49,"(29, 39)"
1.49,"(30, 39)"
1.49,"(31, 39)"
