deviation_factor,midpoint
1.09,"(11, 26)"
1.09,"(12, 14)"
1.09,"(12, 26)"
1.09,"(13, 14)"
1.09,"(13, 26)"
1.09,"(14, 14)"
1.09,"(14, 26)"
1.09,"(15, 14)"
1.09,"(15, 26)"
1.09,"(16, 14)"
1.09,"(16, 26)"
1.09,"(17, 14)"
1.09,"(17, 26)"
1.09,"(18, 14)"
1.09,"(18, 26)"
1.09,"(19, 14)"
1.09,"(19, 26)"
1.09,"(20, 14)"
1.09,"(20, 26)"
1.09,"(21, 14)"
1.09,"(21, 26)"
1.09,"(22, 14)"
1.09,"(22, 26)"
1.09,"(23, 14)"
1.09,"(23, 26)"
1.09,"(24, 14)"
1.09,"(24, 26)"
1.09,"(25, 14)"
1.09,"(25, 26)"
1.09,"(26, 14)"
1.09,"(26, 26)"
1.09,"(27, 14)"
1.09,"(27, 26)"
1.09,"(28, 14)"
1.09,"(28, 26)"
1.09,"(29, 14)"
1.09,"(29, 26)"
1.09,"(30, 14)"
1.09,"(30, 26)"
1.09,"(31, 14)"
1.09,"(31, 26)"
1.13,"(9, 13)"
1.13,"(9, 27)"
1.13,"(10, 13)"
1.13,"(10, 27)"
1.13,"(11, 13)"
1.13,"(11, 27)"
1.13,"(12, 13)"
1.13,"(12, 27)"
1.13,"(13, 13)"
1.13,"(13, 27)"
1.13,"(14, 13)"
1.13,"(14, 27)"
1.13,"(15, 13)"
1.13,"(15, 27)"
1.13,"(16, 13)"
1.13,"(16, 27)"
1.13,"(17, 13)"
1.13,"(17, 27)"
1.13,"(18, 13)"
1.13,"(18, 27)"
1.13,"(19, 13)"
1.13,"(19, 27)"
1.13,"(20, 13)"
1.13,"(20, 27)"
1.13,"(21, 13)"
1.13,"(21, 27)"
1.13,"(22, 13)"
1.13,"(22, 27)"
1.13,"(23, 13)"
1.13,"(23, 27)"
1.13,"(24, 13)"
1.13,"(24, 27)"
1.13,"(25, 13)"
1.13,"(25, 27)"
1.13,"(26, 13)"
1.13,"(26, 27)"
1.13,"(27, 13)"
1.13,"(27, 27)"
1.13,"(28, 13)"
1.13,"(28, 27)"
1.13,"(29, 13)"
1.13,"(29, 27)"
1.13,"(30, 13)"
1.13,"(30, 27)"
1.13,"(31, 13)"
1.13,"(31, 27)"
1.17,"(9, 12)"
1.17,"(9, 28)"
1.17,"(10, 12)"
1.17,"(10, 28)"
1.17,"(11, 12)"
1.17,"(11, 28)"
1.17,"(12, 12)"
1.17,"(12, 28)"
1.17,"(13, 12)"
1.17,"(13, 28)"
1.17,"(14, 12)"
1.17,"(14, 28)"
1.17,"(15, 12)"
1.17,"(15, 28)"
1.17,"(16, 12)"
1.17,"(16, 28)"
1.17,"(17, 12)"
1.17,"(17, 28)"
1.17,"(18, 12)"
1.17,"(18, 28)"
1.17,"(19, 12)"
1.17,"(19, 28)"
1.17,"(20, 12)"
1.17,"(20, 28)"
1.17,"(21, 12)"
1.17,"(21, 28)"
1.17,"(22, 12)"
1.17,"(22, 28)"
1.17,"(23, 12)"
1.17,"(23, 28)"
1.17,"(24, 12)"
1.17,"(24, 28)"
1.17,"(25, 12)"
1.17,"(25, 28)"
1.17,"(26, 12)"
1.17,"(26, 28)"
1.17,"(27, 12)"
1.17,"(27, 28)"
1.17,"(28, 12)"
1.17,"(28, 28)"
1.17,"(29, 12)"
1.17,"(29, 28)"
1.17,"(30, 12)"
1.17,"(30, 28)"
1.17,"(31, 12)"
1.17,"(31, 28)"
1.21,"(9, 11)"
1.21,"(9, 29)"
1.21,"(10, 11)"
1.21,"(10, 29)"
1.21,"(11, 11)"
1.21,"(11, 29)"
1.21,"(12, 11)"
1.21,"(12, 29)"
1.21,"(13, 11)"
1.21,"(13, 29)"
1.21,"(14, 11)"
1.21,"(14, 29)"
1.21,"(15, 11)"
1.21,"(15, 29)"
1.21,"(16, 11)"
1.21,"(16, 29)"
1.21,"(17, 11)"
1.21,"(17, 29)"
1.21,"(18, 11)"
1.21,"(18, 29)"
1.21,"(19, 11)"
1.21,"(19, 29)"
1.21,"(20, 11)"
1.21,"(20, 29)"
1.21,"(21, 11)"
1.21,"(21, 29)"
1.21,"(22, 11)"
1.21,"(22, 29)"
1.21,"(23, 11)"
1.21,"(23, 29)"
1.21,"(24, 11)"
1.21,"(24, 29)"
1.21,"(25, 11)"
1.21,"(25, 29)"
1.21,"(26, 11)"
1.21,"(26, 29)"
1.21,"(27, 11)"
1.21,"(27, 29)"
1.21,"(28, 11)"
1.21,"(28, 29)"
1.21,"(29, 11)"
1.21,"(29, 29)"
1.21,"(30, 11)"
1.21,"(30, 29)"
1.21,"(31, 11)"
1.21,"(31, 29)"
1.26,"(9, 10)"
1.26,"(9, 30)"
1.26,"(10, 10)"
1.26,"(10, 30)"
1.26,"(11, 10)"
1.26,"(11, 30)"
1.26,"(12, 10)"
1.26,"(12, 30)"
1.26,"(13, 10)"
1.26,"(13, 30)"
1.26,"(14, 10)"
1.26,"(14, 30)"
1.26,"(15, 10)"
1.26,"(15, 30)"
1.26,"(16, 10)"
1.26,"(16, 30)"
1.26,"(17, 10)"
1.26,"(17, 30)"
1.26,"(18, 10)"
1.26,"(18, 30)"
1.26,"(19, 10)"
1.26,"(19, 30)"
1.26,"(20, 10)"
1.26,"(20, 30)"
1.26,"(21, 10)"
1.26,"(21, 30)"
1.26,"(22, 10)"
1.26,"(22, 30)"
1.26,"(23, 10)"
1.26,"(23, 30)"
1.26,"(24, 10)"
1.26,"(24, 30)"
1.26,"(25, 10)"
1.26,"(25, 30)"
1.26,"(26, 10)"
1.26,"(26, 30)"
1.26,"(27, 10)"
1.26,"(27, 30)"
1.26,"(28, 10)"
1.26,"(28, 30)"
1.26,"(29, 10)"
1.26,"(29, 30)"
1.26,"(30, 10)"
1.26,"(30, 30)"
1.26,"(31, 10)"
1.26,"(31, 30)"
1.3,"(9, 9)"
1.3,"(9, 31)"
1.3,"(10, 9)"
1.3,"(10, 31)"
1.3,"(11, 9)"
1.3,"(11, 31)"
1.3,"(12, 9)"
1.3,"(12, 31)"
1.3,"(13, 9)"
1.3,"(13, 31)"
1.3,"(14, 9)"
1.3,"(14, 31)"
1.3,"(15, 9)"
1.3,"(15, 31)"
1.3,"(16, 9)"
1.3,"(16, 31)"
1.3,"(17, 9)"
1.3,"(17, 31)"
1.3,"(18, 9)"
1.3,"(18, 31)"
1.3,"(19, 9)"
1.3,"(19, 31)"
1.3,"(20, 9)"
1.3,"(20, 31)"
1.3,"(21, 9)"
1.3,"(21, 31)"
1.3,"(22, 9)"
1.3,"(22, 31)"
1.3,"(23, 9)"
1.3,"(23, 31)"
1.3,"(24, 9)"
1.3,"(24, 31)"
1.3,"(25, 9)"
1.3,"(25, 31)"
1.3,"(26, 9)"
1.3,"(26, 31)"
1.3,"(27, 9)"
1.3,"(27, 31)"
1.3,"(28, 9)"
1.3,"(28, 31)"
1.3,"(29, 9)"
1.3,"(29, 31)"
1.3,"(30, 9)"
1.3,"(30, 31)"
1.3,"(31, 9)"
1.3,"(31, 31)"
1.34,"(9, 8)"
1.34,"(9, 32)"
1.34,"(10, 8)"
1.34,"(10, 32)"
1.34,"(11, 8)"
1.34,"(11, 32)"
1.34,"(12, 8)"
1.34,"(12, 32)"
1.34,"(13, 8)"
1.34,"(13, 32)"
1.34,"(14, 8)"
1.34,"(14, 32)"
1.34,"(15, 8)"
1.34,"(15, 32)"
1.34,"(16, 8)"
1.34,"(16, 32)"
1.34,"(17, 8)"
1.34,"(17, 32)"
1.34,"(18, 8)"
1.34,"(18, 32)"
1.34,"(19, 8)"
1.34,"(19, 32)"
1.34,"(20, 8)"
1.34,"(20, 32)"
1.34,"(21, 8)"
1.34,"(21, 32)"
1.34,"(22, 8)"
1.34,"(22, 32)"
1.34,"(23, 8)"
1.34,"(23, 32)"
1.34,"(24, 8)"
1.34,"(24, 32)"
1.34,"(25, 8)"
1.34,"(25, 32)"
1.34,"(26, 8)"
1.34,"(26, 32)"
1.34,"(27, 8)"
1.34,"(27, 32)"
1.34,"(28, 8)"
1.34,"(28, 32)"
1.34,"(29, 8)"
1.34,"(29, 32)"
1.34,"(30, 8)"
1.34,"(30, 32)"
1.34,"(31, 8)"
1.34,"(31, 32)"
1.38,"(9, 7)"
1.38,"(9, 33)"
1.38,"(10, 7)"
1.38,"(10, 33)"
1.38,"(11, 7)"
1.38,"(11, 33)"
1.38,"(12, 7)"
1.38,"(12, 33)"
1.38,"(13, 7)"
1.38,"(13, 33)"
1.38,"(14, 7)"
1.38,"(14, 33)"
1.38,"(15, 7)"
1.38,"(15, 33)"
1.38,"(16, 7)"
1.38,"(16, 33)"
1.38,"(17, 7)"
1.38,"(17, 33)"
1.38,"(18, 7)"
1.38,"(18, 33)"
1.38,"(19, 7)"
1.38,"(19, 33)"
1.38,"(20, 7)"
1.38,"(20, 33)"
1.38,"(21, 7)"
1.38,"(21, 33)"
1.38,"(22, 7)"
1.38,"(22, 33)"
1.38,"(23, 7)"
1.38,"(23, 33)"
1.38,"(24, 7)"
1.38,"(24, 33)"
1.38,"(25, 7)"
1.38,"(25, 33)"
1.38,"(26, 7)"
1.38,"(26, 33)"
1.38,"(27, 7)"
1.38,"(27, 33)"
1.38,"(28, 7)"
1.38,"(28, 33)"
1.38,"(29, 7)"
1.38,"(29, 33)"
1.38,"(30, 7)"
1.38,"(30, 33)"
1.38,"(31, 7)"
1.38,"(31, 33)"
1.43,"(9, 6)"
1.43,"(9, 34)"
1.43,"(10, 6)"
1.43,"(10, 34)"
1.43,"(11, 6)"
1.43,"(11, 34)"
1.43,"(12, 6)"
1.43,"(12, 34)"
1.43,"(13, 6)"
1.43,"(13, 34)"
1.43,"(14, 6)"
1.43,"(14, 34)"
1.43,"(15, 6)"
1.43,"(15, 34)"
1.43,"(16, 6)"
1.43,"(16, 34)"
1.43,"(17, 6)"
1.43,"(17, 34)"
1.43,"(18, 6)"
1.43,"(18, 34)"
1.43,"(19, 6)"
1.43,"(19, 34)"
1.43,"(20, 6)"
1.43,"(20, 34)"
1.43,"(21, 6)"
1.43,"(21, 34)"
1.43,"(22, 6)"
1.43,"(22, 34)"
1.43,"(23, 6)"
1.43,"(23, 34)"
1.43,"(24, 6)"
1.43,"(24, 34)"
1.43,"(25, 6)"
1.43,"(25, 34)"
1.43,"(26, 6)"
1.43,"(26, 34)"
1.43,"(27, 6)"
1.43,"(27, 34)"
1.43,"(28, 6)"
1.43,"(28, 34)"
1.43,"(29, 6)"
1.43,"(29, 34)"
1.43,"(30, 6)"
1.43,"(30, 34)"
1.43,"(31, 6)"
1.43,"(31, 34)"
1.47,"(9, 5)"
1.47,"(9, 35)"
1.47,"(10, 5)"
1.47,"(10, 35)"
1.47,"(11, 5)"
1.47,"(11, 35)"
1.47,"(12, 5)"
1.47,"(12, 35)"
1.47,"(13, 5)"
1.47,"(13, 35)"
1.47,"(14, 5)"
1.47,"(14, 35)"
1.47,"(15, 5)"
1.47,"(15, 35)"
1.47,"(16, 5)"
1.47,"(16, 35)"
1.47,"(17, 5)"
1.47,"(17, 35)"
1.47,"(18, 5)"
1.47,"(18, 35)"
1.47,"(19, 5)"
1.47,"(19, 35)"
1.47,"(20, 5)"
1.47,"(20, 35)"
1.47,"(21, 5)"
1.47,"(21, 35)"
1.47,"(22, 5)"
1.47,"(22, 35)"
1.47,"(23, 5)"
1.47,"(23, 35)"
1.47,"(24, 5)"
1.47,"(24, 35)"
1.47,"(25, 5)"
1.47,"(25, 35)"
1.47,"(26, 5)"
1.47,"(26, 35)"
1.47,"(27, 5)"
1.47,"(27, 35)"
1.47,"(28, 5)"
1.47,"(28, 35)"
1.47,"(29, 5)"
1.47,"(29, 35)"
1.47,"(30, 5)"
1.47,"(30, 35)"
1.47,"(31, 5)"
1.47,"(31, 35)"
1.51,"(9, 4)"
1.51,"(9, 36)"
1.51,"(10, 4)"
1.51,"(10, 36)"
1.51,"(11, 4)"
1.51,"(11, 36)"
1.51,"(12, 4)"
1.51,"(12, 36)"
1.51,"(13, 4)"
1.51,"(13, 36)"
1.51,"(14, 4)"
1.51,"(14, 36)"
1.51,"(15, 4)"
1.51,"(15, 36)"
1.51,"(16, 4)"
1.51,"(16, 36)"
1.51,"(17, 4)"
1.51,"(17, 36)"
1.51,"(18, 4)"
1.51,"(18, 36)"
1.51,"(19, 4)"
1.51,"(19, 36)"
1.51,"(20, 4)"
1.51,"(20, 36)"
1.51,"(21, 4)"
1.51,"(21, 36)"
1.51,"(22, 4)"
1.51,"(22, 36)"
1.51,"(23, 4)"
1.51,"(23, 36)"
1.51,"(24, 4)"
1.51,"(24, 36)"
1.51,"(25, 4)"
1.51,"(25, 36)"
1.51,"(26, 4)"
1.51,"(26, 36)"
1.51,"(27, 4)"
1.51,"(27, 36)"
1.51,"(28, 4)"
1.51,"(28, 36)"
1.51,"(29, 4)"
1.51,"(29, 36)"
1.51,"(30, 4)"
1.51,"(30, 36)"
1.51,"(31, 4)"
1.51,"(31, 36)"
1.55,"(9, 3)"
1.55,"(9, 37)"
1.55,"(10, 3)"
1.55,"(10, 37)"
1.55,"(11, 3)"
1.55,"(11, 37)"
1.55,"(12, 3)"
1.55,"(12, 37)"
1.55,"(13, 3)"
1.55,"(13, 37)"
1.55,"(14, 3)"
1.55,"(14, 37)"
1.55,"(15, 3)"
1.55,"(15, 37)"
1.55,"(16, 3)"
1.55,"(16, 37)"
1.55,"(17, 3)"
1.55,"(17, 37)"
1.55,"(18, 3)"
1.55,"(18, 37)"
1.55,"(19, 3)"
1.55,"(19, 37)"
1.55,"(20, 3)"
1.55,"(20, 37)"
1.55,"(21, 3)"
1.55,"(21, 37)"
1.55,"(22, 3)"
1.55,"(22, 37)"
1.55,"(23, 3)"
1.55,"(23, 37)"
1.55,"(24, 3)"
1.55,"(24, 37)"
1.55,"(25, 3)"
1.55,"(25, 37)"
1.55,"(26, 3)"
1.55,"(26, 37)"
1.55,"(27, 3)"
1.55,"(27, 37)"
1.55,"(28, 3)"
1.55,"(28, 37)"
1.55,"(29, 3)"
1.55,"(29, 37)"
1.55,"(30, 3)"
1.55,"(30, 37)"
1.55,"(31, 3)"
1.55,"(31, 37)"
1.6,"(9, 2)"
1.6,"(9, 38)"
1.6,"(10, 2)"
1.6,"(10, 38)"
1.6,"(11, 2)"
1.6,"(11, 38)"
1.6,"(12, 2)"
1.6,"(12, 38)"
1.6,"(13, 2)"
1.6,"(13, 38)"
1.6,"(14, 2)"
1.6,"(14, 38)"
1.6,"(15, 2)"
1.6,"(15, 38)"
1.6,"(16, 2)"
1.6,"(16, 38)"
1.6,"(17, 2)"
1.6,"(17, 38)"
1.6,"(18, 2)"
1.6,"(18, 38)"
1.6,"(19, 2)"
1.6,"(19, 38)"
1.6,"(20, 2)"
1.6,"(20, 38)"
1.6,"(21, 2)"
1.6,"(21, 38)"
1.6,"(22, 2)"
1.6,"(22, 38)"
1.6,"(23, 2)"
1.6,"(23, 38)"
1.6,"(24, 2)"
1.6,"(24, 38)"
1.6,"(25, 2)"
1.6,"(25, 38)"
1.6,"(26, 2)"
1.6,"(26, 38)"
1.6,"(27, 2)"
1.6,"(27, 38)"
1.6,"(28, 2)"
1.6,"(28, 38)"
1.6,"(29, 2)"
1.6,"(29, 38)"
1.6,"(30, 2)"
1.6,"(30, 38)"
1.6,"(31, 2)"
1.6,"(31, 38)"
1.64,"(9, 1)"
1.64,"(9, 39)"
1.64,"(10, 1)"
1.64,"(10, 39)"
1.64,"(11, 1)"
1.64,"(11, 39)"
1.64,"(12, 1)"
1.64,"(12, 39)"
1.64,"(13, 1)"
1.64,"(13, 39)"
1.64,"(14, 1)"
1.64,"(14, 39)"
1.64,"(15, 1)"
1.64,"(15, 39)"
1.64,"(16, 1)"
1.64,"(16, 39)"
1.64,"(17, 1)"
1.64,"(17, 39)"
1.64,"(18, 1)"
1.64,"(18, 39)"
1.64,"(19, 1)"
1.64,"(19, 39)"
1.64,"(20, 1)"
1.64,"(20, 39)"
1.64,"(21, 1)"
1.64,"(21, 39)"
1.64,"(22, 1)"
1.64,"(22, 39)"
1.64,"(23, 1)"
1.64,"(23, 39)"
1.64,"(24, 1)"
1.64,"(24, 39)"
1.64,"(25, 1)"
1.64,"(25, 39)"
1.64,"(26, 1)"
1.64,"(26, 39)"
1.64,"(27, 1)"
1.64,"(27, 39)"
1.64,"(28, 1)"
1.64,"(28, 39)"
1.64,"(29, 1)"
1.64,"(29, 39)"
1.64,"(30, 1)"
1.64,"(30, 39)"
1.64,"(31, 1)"
1.64,"(31, 39)"
1.68,"(9, 0)"
1.68,"(10, 0)"
1.68,"(11, 0)"
1.68,"(12, 0)"
1.68,"(13, 0)"
1.68,"(14, 0)"
1.68,"(15, 0)"
1.68,"(16, 0)"
1.68,"(17, 0)"
1.68,"(18, 0)"
1.68,"(19, 0)"
1.68,"(20, 0)"
1.68,"(21, 0)"
1.68,"(22, 0)"
1.68,"(23, 0)"
1.68,"(24, 0)"
1.68,"(25, 0)"
1.68,"(26, 0)"
1.68,"(27, 0)"
1.68,"(28, 0)"
1.68,"(29, 0)"
1.68,"(30, 0)"
1.68,"(31, 0)"
